,city,lat,lng,region_clusters
8825,Saint-Rémy-du-Nord,50.2322,3.9056,1
8826,Estivareilles,46.4253,2.6186,2
8827,Saint-Sauveur-de-Montagut,44.8214,4.5797,11
8828,Jourgnac,45.7192,1.2144,2
8829,La Croix-Saint-Leufroy,49.1092,1.2433,7
8830,Viennay,46.6906,-0.2433,10
8831,Neuwiller-lès-Saverne,48.8231,7.4011,3
8832,Le Sel-de-Bretagne,47.8958,-1.6106,5
8833,Coat-Méal,48.5075,-4.5439,5
8834,Virieu-le-Grand,45.8492,5.6517,8
8835,Saint-Barthélemy,47.7492,6.5881,3
8836,Escatalens,43.985,1.1889,6
8837,Estrées,50.3003,3.0697,1
8838,Crouy-en-Thelle,49.2153,2.3222,7
8839,Rosoy,48.1506,3.3119,7
8840,Servins,50.4086,2.6378,1
8841,Palluau,46.805,-1.6197,10
8842,Sagy,49.0503,1.9519,7
8843,Vieux Rompon,44.7614,4.7233,11
8844,Sourzac,45.0489,0.3958,9
8845,Saint-André-de-Lidon,45.5994,-0.7486,10
8846,Ajain,46.2075,1.9986,2
8847,Freigné,47.5486,-1.1222,10
8848,Dun-le-Palestel,46.3053,1.6661,2
8849,Saint-Omer-Capelle,50.9392,2.1008,1
8850,Tesson,45.6319,-0.6531,10
8851,Montours,48.4428,-1.3089,4
8852,Villemaréchal,48.2675,2.8683,7
8853,Champigny-le-Sec,46.7153,0.1547,10
8854,Conquereuil,47.6244,-1.7514,5
8855,Montmacq,49.4811,2.9017,1
8856,Virignin,45.7172,5.7131,8
8857,Rochetoirin,45.5817,5.4181,8
8858,Saint-Gonnery,48.1239,-2.8197,5
8859,Candas,50.1075,2.2594,1
8860,Saint-Romain-Lachalm,45.2661,4.3342,8
8861,Villiers-Charlemagne,47.9222,-0.6764,4
8862,Méral,47.9606,-0.9806,10
8863,Châtenoy-en-Bresse,46.7917,4.9133,8
8864,Merpins,45.6747,-0.3569,10
8865,Capdenac,44.5808,2.0692,6
8866,Berd’huis,48.3453,0.7458,4
8867,Saint-Trivier-de-Courtes,46.4597,5.0814,8
8868,Chissay-en-Touraine,47.3372,1.1331,2
8869,Arinthod,46.3931,5.5667,8
8870,Goudargues,44.2156,4.4658,11
8871,Châtres-sur-Cher,47.265,1.9061,2
8872,Brigueuil,45.9531,0.8603,2
8873,Chevru,48.7356,3.195,7
8874,Saint-Martin-de-Valamas,44.9372,4.3686,11
8875,Carcenac-Peyralès,44.2651,2.4227,6
8876,Taillecourt,47.4967,6.8483,3
8877,Bonneuil-en-France,48.9744,2.4325,7
8878,Aviron,49.0597,1.1214,7
8879,Dom-le-Mesnil,49.6894,4.8072,1
8880,Dammartin-sur-Tigeaux,48.8192,2.9197,7
8881,Saint-Maixent-sur-Vie,46.7403,-1.8211,10
8882,Espeluche,44.5161,4.8233,11
8883,Saussay,48.8569,1.4086,7
8884,Tourville-la-Campagne,49.2267,0.9047,4
8885,Reilhac,44.9736,2.4211,2
8886,Neuvilly,50.1419,3.51,1
8887,Saint-Paul-Cap-de-Joux,43.6472,1.9758,6
8888,Petit Noir,46.9372,5.3422,8
8889,Saint-Gondon,47.6989,2.5414,7
8890,La Poitevinière,47.2278,-0.8975,10
8891,Bazougers,48.0164,-0.5808,4
8892,Loisy-sur-Marne,48.7583,4.545,1
8893,La Réorthe,46.6069,-1.0497,10
8894,La Selle-sur-le-Bied,48.0647,2.895,7
8895,Jumelles,47.435,-0.1036,10
8896,Riedseltz,48.9933,7.9531,3
8897,Saint-Clément-des-Levées,47.3308,-0.1847,10
8898,Saint-Sulpice-le-Verdon,46.8933,-1.4208,10
8899,Néant-sur-Yvel,48.0136,-2.3292,5
8900,Charbonnières-les-Vieilles,45.995,2.9983,2
8901,Saint-Nicolas-de-Bourgueil,47.2844,0.1256,10
8902,Les Eyzies,44.9367,1.0181,9
8903,La Chapelle-Réanville,49.0953,1.3772,7
8904,Cherrueix,48.605,-1.7108,5
8905,Chassors,45.7111,-0.2031,10
8906,Magnac-Bourg,45.6172,1.4311,2
8907,Sanssac-l’Église,45.0517,3.7789,11
8908,Vermand,49.8781,3.1497,1
8909,Lanfains,48.3531,-2.9142,5
8910,Asfeld,49.4689,4.1183,1
8911,Goult,43.8633,5.2436,11
8912,Pontgouin,48.4803,1.1611,7
8913,Gouézec,48.1697,-3.9728,5
8914,Mont-de-Lans,45.0358,6.1289,8
8915,Montpont-en-Bresse,46.5572,5.1642,8
8916,Sévignac,48.3331,-2.3389,5
8917,San-Gavino-di-Carbini,41.7217,9.1478,0
8918,Crots,44.5336,6.4711,0
8919,Hargarten-aux-Mines,49.2247,6.6086,3
8920,Saint-Pierre-en-Val,50.0214,1.4469,7
8921,Angliers,46.2119,-0.9497,10
8922,Stotzheim,48.3797,7.4914,3
8923,Lagraulière,45.3528,1.6389,2
8924,Roannes-Saint-Mary,44.8569,2.3906,2
8925,Bellou-en-Houlme,48.6908,-0.4436,4
8926,Forcé,48.0333,-0.6997,4
8927,Eulmont,48.7506,6.2242,3
8928,Thérouanne,50.6367,2.2589,1
8929,Willgottheim,48.6711,7.5103,3
8930,Aubiet,43.6461,0.7836,9
8931,Thiel-sur-Acolin,46.5233,3.5817,2
8932,Houtaud,46.9156,6.3119,8
8933,Quevauvillers,49.8236,2.0839,1
8934,Montagnieu,45.5242,5.4525,8
8935,Blyes,45.8469,5.2494,8
8936,Meusnes,47.2503,1.4967,2
8937,Bertrichamps,48.4292,6.7939,3
8938,Chamblet,46.3328,2.7025,2
8939,Moyon,49.0008,-1.1186,4
8940,La Fouillade,44.2311,2.0419,6
8941,Folligny,48.8239,-1.4114,4
8942,Bouilly,48.1961,3.9994,7
8943,Bergholtz,47.9167,7.2461,3
8944,Sainte-Gemme-Moronval,48.7381,1.4147,7
8945,Tilques,50.7775,2.2042,1
8946,Saint-Nizier-du-Moucherotte,45.1708,5.6303,8
8947,Virieu,45.4856,5.4756,8
8948,Charrais,46.7044,0.2225,10
8949,Louvercy,49.1142,4.3078,1
8950,Cazères-sur-l’Adour,43.7606,-0.3175,9
8951,Ardon,47.7783,1.8739,7
8952,Machilly,46.2517,6.3314,8
8953,Saint-Loup,45.8947,4.4894,8
8954,Wailly,50.2464,2.7222,1
8955,Chantelle,46.2381,3.1531,2
8956,La Frette,45.3906,5.3606,8
8957,Seboncourt,49.9542,3.4794,1
8958,Alex,45.8889,6.2383,8
8959,Caudecoste,44.1167,0.7367,9
8960,Coutouvre,46.0728,4.2117,8
8961,Saint-Sauveur-en-Rue,45.2694,4.495,8
8962,Plouray,48.1458,-3.3881,5
8963,Artigueloutan,43.275,-0.2461,9
8964,Saint-Marcel,47.8042,-2.4189,5
8965,Barbières,44.9564,5.1408,8
8966,Faye-l’Abbesse,46.8303,-0.3539,10
8967,Saint-Antoine-la-Forêt,49.5372,0.4717,4
8968,Couterne,48.5125,-0.4156,4
8969,Villandraut,44.4572,-0.3722,9
8970,Bourg-Saint-Bernard,43.6022,1.7128,6
8971,Vendémian,43.5817,3.5611,11
8972,Saint-Agnant-de-Versillat,46.2789,1.5111,2
8973,Chaillac,46.4344,1.2989,2
8974,Saint-Laurent,49.7636,4.7708,1
8975,Clary,50.0772,3.4,1
8976,Morfontaine,49.4444,5.8083,3
8977,Vaux-en-Beaujolais,46.0561,4.5919,8
8978,Saint-Berain-sous-Sanvignes,46.7067,4.2953,8
8979,Vigny,49.0778,1.9283,7
8980,Vendegies-sur-Écaillon,50.2622,3.5114,1
8981,Gaujac,44.0789,4.5783,11
8982,Cadours,43.7283,1.05,6
8983,Favars,45.2633,1.6778,2
8984,Seissan,43.4922,0.5931,9
8985,Linguizzetta,42.2639,9.4731,0
8986,Naujac-sur-Mer,45.2544,-1.025,9
8987,Cheix-en-Retz,47.1817,-1.8156,10
8988,Vindelle,45.7203,0.1217,9
8989,Vogüé,44.5506,4.4144,11
8990,Saint-Victor-de-Morestel,45.6964,5.5033,8
8991,Guemps,50.915,1.9958,1
8992,Sorcy-Saint-Martin,48.7117,5.6333,3
8993,Soulgé-sur-Ouette,48.0603,-0.57,4
8994,Rannée,47.9242,-1.2406,10
8995,Laizé,46.3953,4.8061,8
8996,Gagnières,44.3067,4.1294,11
8997,Châteauneuf,46.9175,-1.9106,10
8998,Trans-sur-Erdre,47.4764,-1.3736,10
8999,Chéraute,43.2314,-0.8683,9
9000,Laroin,43.3044,-0.4417,9
9001,Bonnefamille,45.5961,5.1303,8
9002,Chitenay,47.4972,1.3706,7
9003,Poule-les-Écharmeaux,46.1489,4.4572,8
9004,Neuvy-le-Roi,47.6036,0.5947,4
9005,Moyrazès,44.3433,2.4394,6
9006,Kédange-sur-Canner,49.3083,6.34,3
9007,Tabanac,44.7206,-0.4056,9
9008,Léré,47.47,2.8731,7
9009,Anctoville,49.1053,-0.7067,4
9010,Claville,49.0481,1.0194,4
9011,Grazac,45.1875,4.1833,11
9012,Pragoulin,46.0542,3.3936,2
9013,Saint-Martin-de-Sanzay,47.0811,-0.2008,10
9014,Morienval,49.2981,2.92,7
9015,Tourville-sur-Odon,49.1411,-0.5019,4
9016,Marconne,50.3719,2.0511,1
9017,Tracy-le-Val,49.4894,3.0094,1
9018,Mouchard,46.9733,5.7972,8
9019,Isles-lès-Villenoy,48.9111,2.8264,7
9020,Talencieux,45.2214,4.7775,8
9021,Le Mesnil-sur-Oger,48.9467,4.0219,1
9022,Saint-Siffret,44.0172,4.4661,11
9023,Naours,50.0353,2.2764,1
9024,Morée,47.9031,1.2344,7
9025,Chaumont-sur-Loire,47.48,1.1856,7
9026,Vermondans,47.3667,6.75,3
9027,Basly,49.2794,-0.4231,4
9028,Avèze,43.9714,3.6003,11
9029,Boussens,43.1758,0.9728,6
9030,Thil,45.8142,5.0217,8
9031,Vélines,44.8589,0.1086,9
9032,Ravenel,49.5156,2.5011,7
9033,Archettes,48.1247,6.5347,3
9034,Riquewihr,48.1664,7.2969,3
9035,Fournès,43.9289,4.6014,11
9036,Grainville-la-Teinturière,49.7478,0.6408,4
9037,Plounévez-Quintin,48.29,-3.2317,5
9038,Saint-Jean-de-Losne,47.1031,5.2639,8
9039,Aigremont,48.9028,2.0192,7
9040,Champanges,46.3711,6.5531,8
9041,Saint-Mathieu,45.7067,0.7589,2
9042,Bischwihr,48.0961,7.4369,3
9043,Rougemont,47.4811,6.355,3
9044,Saint-Malo-de-Phily,47.8772,-1.7886,5
9045,Morvillars,47.5469,6.9333,3
9046,Durrenbach,48.8964,7.7683,3
9047,Darney,48.085,6.0458,3
9048,Guernes,49.0111,1.6358,7
9049,Pépieux,43.2978,2.6792,6
9050,Audrieu,49.2092,-0.5933,4
9051,Saint-Père,47.4119,2.9603,2
9052,Cairanne,44.2331,4.9336,11
9053,Rosiers-d’Égletons,45.3775,2.0081,2
9054,Plumaugat,48.255,-2.2389,5
9055,Gondrecourt-le-Château,48.5136,5.5072,3
9056,Virelade,44.6661,-0.3817,9
9057,Ussy-sur-Marne,48.9553,3.0731,7
9058,Harcourt,49.1669,0.7864,4
9059,Tillières-sur-Avre,48.7581,1.0564,4
9060,Pesmes,47.2797,5.565,8
9061,Essé,47.9575,-1.4244,10
9062,Bouère,47.8633,-0.4783,4
9063,La Chaize-Giraud,46.6481,-1.8169,10
9064,Saint-Agnin-sur-Bion,45.5406,5.2442,8
9065,Écos,49.1589,1.6053,7
9066,Mont-Dol,48.5697,-1.7658,5
9067,Saint-Menoux,46.5842,3.1608,2
9068,Archigny,46.6731,0.6517,10
9069,Chaumont-sur-Tharonne,47.6111,1.9058,7
9070,Vert-en-Drouais,48.7606,1.2947,7
9071,Tresserre,42.5628,2.83,6
9072,Parigné-le-Pôlin,47.8506,0.1081,4
9073,Saint-Martin-des-Tilleuls,46.9739,-1.0511,10
9074,Fréteval,47.8881,1.2097,7
9075,Saint-Avaugourd-des-Landes,46.5139,-1.4844,10
9076,Quemper-Guézennec,48.7014,-3.1056,5
9077,Pionsat,46.1097,2.6931,2
9078,Bélesta,42.9036,1.9344,6
9079,Saint-Hilaire-d’Ozilhan,43.9703,4.5919,11
9080,Domart-en-Ponthieu,50.0744,2.1253,1
9081,La Bazouge-du-Désert,48.4431,-1.105,4
9082,Arette,43.0956,-0.7167,9
9083,Thiverny,49.2478,2.4322,7
9084,Anthon,45.7908,5.1697,8
9085,Arzacq-Arraziguet,43.5358,-0.4125,9
9086,Collias,43.9539,4.4769,11
9087,Vitteaux,47.3978,4.5417,8
9088,Chevanceaux,45.3033,-0.2339,9
9089,Le Girouard,46.5678,-1.5994,10
9090,Prunay-le-Gillon,48.3653,1.6353,7
9091,Villeneuve-sur-Allier,46.6603,3.2486,2
9092,Vinsobres,44.3336,5.0611,11
9093,La Vicomté-sur-Rance,48.4886,-1.9822,5
9094,Moineville,49.2064,5.9436,3
9095,Tournes,49.7967,4.6369,1
9096,Foncine-le-Haut,46.6592,6.0733,8
9097,Mouthe,46.7106,6.1936,8
9098,Saint-Cernin,45.0586,2.4208,2
9099,Saugnacq,44.4067,-0.8269,9
9100,Espondeilhan,43.44,3.2625,6
9101,Saint-Blaise-du-Buis,45.3769,5.5183,8
9102,Verdun-sur-le-Doubs,46.8961,5.0233,8
9103,Angerville-la-Martel,49.7617,0.5017,4
9104,Aureilhan,44.2197,-1.2047,9
9105,La Croix-Blanche,44.2947,0.6931,9
9106,Champagnac,45.3564,2.3994,2
9107,Saint-Laurent-de-Cerdans,42.3856,2.6133,6
9108,Thiers-sur-Thève,49.1522,2.5719,7
9109,Blâmont,48.5897,6.8422,3
9110,Brenthonne,46.2733,6.3939,8
9111,Sillé-le-Philippe,48.1078,0.3522,4
9112,Chaufour-Notre-Dame,48.0253,0.075,4
9113,Le Magny,46.5672,1.9592,2
9114,Boqueho,48.4831,-2.9611,5
9115,Saintines,49.3064,2.7694,7
9116,Oinville-sur-Montcient,49.0278,1.8494,7
9117,Menthonnex-en-Bornes,46.0528,6.1733,8
9118,Rumersheim-le-Haut,47.8519,7.5219,3
9119,La Celle-Saint-Avant,47.0217,0.6042,10
9120,Talmas,50.0297,2.3264,1
9121,Agen-d’Aveyron,44.3569,2.6792,6
9122,Saint-Hilaire-le-Vouhis,46.6875,-1.1306,10
9123,Allouis,47.1658,2.2269,2
9124,Saint-Aubin-d’Arquenay,49.2622,-0.2886,4
9125,Tenteling,49.1253,6.9386,3
9126,Plerneuf,48.5147,-2.885,5
9127,Sérézin-de-la-Tour,45.5575,5.3442,8
9128,Mignières,48.3594,1.4286,7
9129,La Balme-les-Grottes,45.8525,5.3367,8
9130,Villematier,43.8289,1.5086,6
9131,Montauville,48.9008,6.0208,3
9132,Bouclans,47.2472,6.2364,3
9133,Ayherre,43.3922,-1.2542,9
9134,Savigny-en-Sancerre,47.4411,2.8092,2
9135,Le Donjon,46.3506,3.7928,2
9136,Mézières-en-Drouais,48.7239,1.4253,7
9137,Sassetot-le-Mauconduit,49.8036,0.5283,4
9138,Larnage,45.0969,4.8639,8
9139,Coudun,49.4614,2.8144,1
9140,Trédarzec,48.7869,-3.2003,5
9141,Teillay,47.8072,-1.5386,10
9142,Chancenay,48.6703,4.9869,3
9143,L’Hôpital-le-Grand,45.5933,4.1981,8
9144,Les Villards-sur-Thônes,45.9072,6.3658,8
9145,Rétaud,45.6778,-0.7272,10
9146,Saint-Christophe-en-Bresse,46.7525,4.9883,8
9147,Savines-le-Lac,44.5258,6.405,0
9148,Cocumont,44.4486,0.0261,9
9149,Montagny,46.0328,4.2358,8
9150,Saint-Privat,45.1383,2.0989,2
9151,Therdonne,49.4192,2.155,7
9152,Auménancourt-le-Grand,49.3847,4.0686,1
9153,Saint-Projet,45.7386,0.3606,9
9154,Saint-Thibaud-de-Couz,45.5011,5.8444,8
9155,Flavignac,45.7044,1.0922,2
9156,La Valla-en-Gier,45.4158,4.5164,8
9157,Sainte-Geneviève-des-Bois,47.8181,2.8183,7
9158,Ferrière-la-Petite,50.24,4.0222,1
9159,Muespach-le-Haut,47.545,7.4031,3
9160,Gœrsdorf,48.9517,7.7689,3
9161,Azé,46.4319,4.7606,8
9162,Nercillac,45.7153,-0.2461,10
9163,Plouégat-Guérand,48.6211,-3.6753,5
9164,La Chapelle-Gonaguet,45.2308,0.6131,9
9165,Maumusson,47.4828,-1.1056,10
9166,Marçon,47.7094,0.5114,4
9167,Les Trois-Moutiers,47.0628,0.0206,10
9168,Lamothe-Capdeville,44.075,1.37,6
9169,Mollans-sur-Ouvèze,44.2364,5.1908,11
9170,La Pacaudière,46.1756,3.8675,8
9171,Saint-Jean,44.6675,6.2286,0
9172,Bambiderstroff,49.1028,6.5933,3
9173,Heudreville-sur-Eure,49.1406,1.1886,7
9174,Michery,48.3094,3.2347,7
9175,Bernaville,50.1314,2.1636,1
9176,Blénod-lès-Toul,48.5994,5.8333,3
9177,Saint-Just,47.7658,-1.9611,5
9178,Apach,49.4589,6.3747,3
9179,Caumont,49.3664,0.8956,4
9180,Nointel,49.3747,2.4819,7
9181,Saint-Lieux-lès-Lavaur,43.7653,1.7597,6
9182,Flagnac,44.6075,2.2511,6
9183,Radenac,47.9628,-2.7125,5
9184,Ligré,47.1122,0.2753,10
9185,Le Grand-Village-Plage,45.86,-1.2367,10
9186,Tramayes,46.3078,4.6022,8
9187,Connantre,48.725,3.9211,7
9188,Fitou,42.8936,2.9786,6
9189,Chaource,48.0586,4.1383,7
9190,Lambres,50.6172,2.3967,1
9191,Douvres,45.9889,5.3731,8
9192,Le Bény-Bocage,48.9369,-0.8392,4
9193,Saint-Gervais-sur-Roubion,44.5831,4.8908,11
9194,Wimmenau,48.9122,7.4231,3
9195,Sainte-Gauburge-Sainte-Colombe,48.7144,0.4303,4
9196,Mesnil-Raoul,49.3967,1.2744,7
9197,Rémering-lès-Puttelange,49.0356,6.9394,3
9198,Lancrans,46.1244,5.8333,8
9199,Villaines-les-Rochers,47.2211,0.4969,10
9200,Prisches,50.08,3.7667,1
9201,Fontenailles,48.5533,2.9517,7
9202,Montjoie-en-Couserans,43.0017,1.1594,6
9203,Lusanger,47.6808,-1.5883,10
9204,Valloire,45.1653,6.4283,8
9205,Guémené-sur-Scorff,48.0683,-3.2033,5
9206,Diesen,49.1778,6.6781,3
9207,Bruebach,47.6997,7.3597,3
9208,Pouillé-les-Côteaux,47.4553,-1.1622,10
9209,Siorac-en-Périgord,44.8214,0.9869,9
9210,Cangey,47.4678,1.0603,7
9211,Vendoeuvres,46.8017,1.3583,2
9212,Saint-Dionisy,43.8047,4.2286,11
9213,Corbère-les-Cabanes,42.6581,2.6758,6
9214,Rivières,43.9142,1.9628,6
9215,Verchain-Maugré,50.2678,3.4767,1
9216,Saint-Maurice-les-Brousses,45.6994,1.2361,2
9217,Saint-Claud,45.8953,0.465,10
9218,Rodelle,44.4906,2.6264,6
9219,Le Monêtier-les-Bains,44.9761,6.5086,0
9220,Bretteville,49.6561,-1.5206,4
9221,Saint-Piat,48.5478,1.5844,7
9222,Fleuré,46.4772,0.5219,10
9223,Billé,48.2878,-1.2464,4
9224,Tréglamus,48.5569,-3.2747,5
9225,Charnay,45.8906,4.6683,8
9226,Pendé,50.1597,1.5839,1
9227,Peyrat-de-Bellac,46.1422,1.0369,2
9228,Cuffy,46.9608,3.0525,2
9229,La Ferté-Saint-Cyr,47.6561,1.6742,7
9230,Trémery,49.2464,6.2244,3
9231,Kermaria-Sulard,48.7717,-3.3708,5
9232,Planfoy,45.3831,4.4406,8
9233,Bignoux,46.5992,0.4694,10
9234,La Renaudière,47.1206,-1.0597,10
9235,Thilay,49.8728,4.8072,1
9236,Pouligny-Saint-Pierre,46.6808,1.0392,2
9237,Souesmes,47.4586,2.1792,7
9238,Kurtzenhouse,48.74,7.8069,3
9239,Navarrenx,43.3217,-0.7594,9
9240,Chozeau,45.6964,5.2075,8
9241,Thivars,48.3786,1.4506,7
9242,Revel,45.3844,5.0372,8
9243,Rougemontiers,49.3586,0.7208,4
9244,La Muraz,46.1233,6.2056,8
9245,Le Pin,46.8611,-0.6542,10
9246,Antigny,46.62,-0.7694,10
9247,Maurens,44.9353,0.4836,9
9248,Seyches,44.5497,0.305,9
9249,Chazé-sur-Argos,47.6178,-0.8928,10
9250,Tennie,48.1081,-0.0758,4
9251,Artres,50.2933,3.5403,1
9252,Présilly,46.0931,6.0778,8
9253,Sainte-Julie,45.89,5.2783,8
9254,Garlan,48.6011,-3.7572,5
9255,Sierville,49.5897,1.0361,4
9256,Séchilienne,45.0547,5.835,8
9257,Valleraugue,44.0811,3.6419,11
9258,Abbévillers,47.4314,6.9183,3
9259,Ohnenheim,48.1836,7.5072,3
9260,Sains-Richaumont,49.8239,3.7092,1
9261,Teurthéville-Hague,49.5828,-1.7281,4
9262,Saint-Même-les-Carrières,45.6456,-0.1425,9
9263,Larré,47.7117,-2.5164,5
9264,Trainel,48.4147,3.4408,7
9265,Bertholène,44.3944,2.7786,6
9266,Buschwiller,47.5583,7.5075,3
9267,Saint-Lager,46.1117,4.6728,8
9268,Saint-Gengoux-le-National,46.6139,4.6633,8
9269,La Boissière-du-Doré,47.2319,-1.22,10
9270,Verzenay,49.1586,4.1453,1
9271,Villeperdue,47.2008,0.6322,10
9272,Lamure-sur-Azergues,46.0625,4.4919,8
9273,Le Montat,44.38,1.4489,6
9274,Metzeral,48.0122,7.0703,3
9275,Louvie-Juzon,43.0872,-0.4183,9
9276,Husseren-Wesserling,47.8806,6.985,3
9277,Rehainviller,48.5608,6.4689,3
9278,Jarcieu,45.3339,4.9464,8
9279,Fontenay-sur-Eure,48.3964,1.4069,7
9280,Saint-Cyr-les-Vignes,45.6772,4.3003,8
9281,Le Ménil,47.9072,6.7828,3
9282,Beaumont-du-Périgord,44.7697,0.7669,9
9283,Auriac-sur-Vendinelle,43.5242,1.8261,6
9284,Messeix,45.6169,2.5417,2
9285,Saint-Genouph,47.3783,0.5986,10
9286,Grainville-sur-Odon,49.1383,-0.5294,4
9287,Carnières,50.1678,3.3467,1
9288,Norroy-le-Veneur,49.1822,6.1033,3
9289,Neffiès,43.5336,3.33,6
9290,Givonne,49.7206,4.9881,1
9291,Castelnau d’Auzan,43.9483,0.0858,9
9292,Le Vivier-sur-Mer,48.6022,-1.7742,5
9293,Yainville,49.4525,0.83,4
9294,Uzel,48.2794,-2.8414,5
9295,Soucht,48.9586,7.3353,3
9296,Châtenay-sur-Seine,48.4183,3.0944,7
9297,Uzemain,48.0856,6.345,3
9298,Bussac-Forêt,45.2125,-0.3697,9
9299,Champs sur Tarentaine,45.3958,2.5608,2
9300,Fouquières-lès-Béthune,50.515,2.6108,1
9301,Le Poujol-sur-Orb,43.5797,3.0608,6
9302,Espère,44.5119,1.3761,6
9303,Cussey-sur-l’Ognon,47.3389,5.9381,3
9304,Saint-Vaast-lès-Mello,49.2672,2.3922,7
9305,Wolfgantzen,48.0281,7.5017,3
9306,Sarceaux,48.7183,-0.0411,4
9307,Théziers,43.8992,4.6208,11
9308,Briord,45.7825,5.4594,8
9309,Doue,48.8661,3.1628,7
9310,Saint-Sauveur,46.8083,0.6231,10
9311,Marcellaz,46.1444,6.3544,8
9312,Crosmières,47.7458,-0.1514,4
9313,Mervent,46.5225,-0.7564,10
9314,Châlo-Saint-Mars,48.4269,2.0661,7
9315,Mirandol-Bourgnounac,44.1422,2.1664,6
9316,Donneville,43.4728,1.5489,6
9317,Étalondes,50.0303,1.3858,7
9318,Le Mesnil-Amelot,49.0186,2.5919,7
9319,Duneau,48.0694,0.5194,4
9320,Donzac,44.1097,0.82,9
9321,Farges,46.1678,5.9053,8
9322,Le Fossat,43.1742,1.4081,6
9323,Sassay,47.3931,1.4417,2
9324,Dossenheim-sur-Zinsel,48.8047,7.4028,3
9325,Chamarandes,48.1078,5.1708,3
9326,Lourmarin,43.7639,5.3625,11
9327,Linards,45.7017,1.5314,2
9328,Buxières-les-Mines,46.4681,2.96,2
9329,Allogny,47.2261,2.3231,2
9330,La Walck,48.8497,7.6108,3
9331,Noisseville,49.1344,6.2736,3
9332,Pasly,49.4017,3.2964,1
9333,Thorey-en-Plaine,47.2156,5.1331,8
9334,Bugnicourt,50.2908,3.1558,1
9335,Rountzenheim,48.8192,8.0064,3
9336,Roppe,47.6706,6.9194,3
9337,Les Ollières,45.9786,6.1819,8
9338,Nézel,48.9444,1.8364,7
9339,Tessancourt-sur-Aubette,49.0244,1.9203,7
9340,Lancié,46.1708,4.7142,8
9341,Nogentel,49.0164,3.4025,7
9342,Fromelennes,50.1233,4.8592,1
9343,Deville,49.8808,4.7056,1
9344,Marlioz,46.0319,6.0036,8
9345,Marpiré,48.1431,-1.3397,4
9346,Faramans,45.3933,5.1636,8
9347,Bouquetot,49.3631,0.7819,4
9348,Servoz,45.9306,6.7672,8
9349,Freistroff,49.2817,6.4911,3
9350,Claix,45.5556,0.0428,9
9351,Mondrepuis,49.9633,4.0553,1
9352,Domfront-en-Champagne,48.1047,0.0281,4
9353,Bindernheim,48.2833,7.6092,3
9354,Saint-Père-sur-Lorie,47.7747,2.3703,7
9355,Saint-Pern,48.2878,-1.9867,5
9356,Villey-Saint-Étienne,48.7308,5.9778,3
9357,La Ronde,46.3,-0.8075,10
9358,Barret,45.4894,-0.205,9
9359,Canon,49.0743,-0.0916,4
9360,Saint-Martin-le-Noeud,49.3961,2.0603,7
9361,Le Breuil-sur-Couze,45.4686,3.2631,2
9362,Orschwihr,47.9347,7.2322,3
9363,Fleury,48.8478,-1.2758,4
9364,Catenoy,49.3686,2.5108,7
9365,Château-Larcher,46.4172,0.3144,10
9366,Fontès,43.5397,3.3792,11
9367,Montjean,48.0061,-0.9592,4
9368,Rânes,48.6406,-0.21,4
9369,Cutry,49.4836,5.7419,3
9370,Broglie,49.0086,0.5294,4
9371,Montaure,49.2353,1.0869,4
9372,Le Temple-sur-Lot,44.3797,0.5247,9
9373,Saint-Aubin-des-Bois,48.4681,1.3625,7
9374,Saint-Martin-du-Frêne,46.1389,5.5525,8
9375,Heiteren,47.9694,7.5417,3
9376,Lesperon,43.97,-1.0939,9
9377,Tacoignières,48.8364,1.6747,7
9378,Choisey,47.0628,5.4594,8
9379,Minzier,46.0528,5.9889,8
9380,Habère-Lullin,46.2336,6.4525,8
9381,Izel-lès-Équerchin,50.3617,2.95,1
9382,Maubert-Fontaine,49.8678,4.4286,1
9383,La Chapelle-d’Aurec,45.335,4.2067,8
9384,Radon,48.5031,0.1017,4
9385,Saint-Thurien,47.9592,-3.6236,5
9386,Mirabel,44.1436,1.42,6
9387,La Chapelle-Largeau,46.9472,-0.8419,10
9388,Jouy-sous-Thelle,49.3172,1.97,7
9389,Saint-Fiel,46.2133,1.8953,2
9390,Les Ventes,48.9489,1.0878,7
9391,Gespunsart,49.8217,4.8289,1
9392,Rivière-sur-Tarn,44.1883,3.1308,6
9393,Annot,43.9653,6.6686,0
9394,Francin,45.5,6.0344,8
9395,Clerval,47.3922,6.4975,3
9396,Bétaille,44.9439,1.7339,2
9397,Ansouis,43.7378,5.4633,11
9398,Payré,46.34,0.2103,10
9399,Aumont-Aubrac,44.7228,3.2839,11
9400,Laure-Minervois,43.2714,2.5203,6
9401,Athies,50.3025,2.8361,1
9402,Goeulzin,50.3175,3.0947,1
9403,Augy,47.7667,3.61,7
9404,Eymeux,45.0781,5.1783,8
9405,Sainte-Agathe-la-Bouteresse,45.7342,4.055,8
9406,Coimères,44.4961,-0.2097,9
9407,Beaulieu,45.1281,3.9419,11
9408,Pellegrue,44.7433,0.0753,9
9409,Bussière-Dunoise,46.2589,1.7628,2
9410,Camarès,43.8225,2.8794,6
9411,Chassiers,44.5508,4.2969,11
9412,Oyeu,45.4219,5.4744,8
9413,Latour-de-France,42.7686,2.6531,6
9414,Précieux,45.5864,4.1511,8
9415,Saint-Bômer-les-Forges,48.6439,-0.6333,4
9416,Laluque,43.8539,-0.9928,9
